"AU_ID","UT","C1","RP","RID","RI","OI","Author_Order"
"Witman, JD_2","WOS:000179521400003
","Brown Univ, Dept Ecol & Evolutionary Biol, Providence, RI 02912 USA.","Brown Univ, Dept Ecol & Evolutionary Biol, Box G-W, Providence, RI 02912 USA",NA,NA,NA,1
"Smith, F_1","WOS:000179521400003
","","",NA,NA,NA,2
"Tuomisto, H_2","WOS:000180539800005
","Univ Turku, Dept Biol, FIN-20014 Turku, Finland.","New York Bot Garden, Bronx, NY 10458 USA",NA,NA,NA,1
"Ruokolainen, K_2","WOS:000180539800005
","","",NA,NA,NA,2
"Poulsen, AD_2","WOS:000180539800005
","","",NA,NA,NA,3
"Moran, RC_2","WOS:000180539800005
","","",NA,NA,NA,4
"Quintana, C_2","WOS:000180539800005
","","",NA,NA,NA,5
"Canas, G_2","WOS:000180539800005
","","",NA,NA,NA,6
"Celi, J_2","WOS:000180539800005
","","",NA,NA,NA,7
"Pitman, NCA_6","WOS:000179624600026
","Duke Univ, Ctr Trop Conservat, Durham, NC 27708 USA.","Duke Univ, Ctr Trop Conservat, Box 90381, Durham, NC 27708 USA",NA,NA,NA,1
"Terborgh, JW_1","WOS:000179624600026
","","",NA,NA,NA,2
"Silman, MR_1","WOS:000179624600026
","","",NA,NA,NA,3
"Nunez, P_1","WOS:000179624600026
","","",NA,NA,NA,4
"Neill, DA_5","WOS:000179624600026
","","",NA,NA,NA,5
"Ceron, CE_3","WOS:000179624600026
","","",NA,NA,NA,6
"Palacios, WA_2","WOS:000179624600026
","","",NA,NA,NA,7
"Aulestia, M_2","WOS:000179624600026
","","",NA,NA,NA,8
"Pitman, NCA_7","WOS:000178183600029
","Duke Univ, Ctr Trop Conservat, Durham, NC 27708 USA.","Duke Univ, Ctr Trop Conservat, Box 90381, Durham, NC 27708 USA",NA,NA,NA,1
"Jorgensen, PM_2","WOS:000178183600029
","","",NA,NA,NA,2
"Williams, RSR_1","WOS:000178183600029
","","",NA,NA,NA,3
"Leon-Yanez, S_1","WOS:000178183600029
","","",NA,NA,NA,4
"Valencia, R_11","WOS:000178183600029
","","",NA,NA,NA,5
"Muchhala, N_1","WOS:000178898900006
","Univ Miami, Dept Biol, Coral Gables, FL 33124 USA.","Univ Miami, Dept Biol, POB 249118, Coral Gables, FL 33124 USA",NA,NA,NA,1
"Jarrin-V, P_1","WOS:000178898900006
","","",NA,NA,NA,2
"Fehse, J_1","WOS:000176460500002
","Univ Amsterdam, Inst Biodivers & Ecosyst Dynam, NL-1018 WV Amsterdam, Netherlands.","",NA,NA,NA,1
"Hofstede, R_1","WOS:000176460500002
","","",NA,NA,NA,2
"Aguirre, N_2","WOS:000176460500002
","","",NA,NA,NA,3
"Paladines, C_1","WOS:000176460500002
","","",NA,NA,NA,4
"Kooijman, A_1","WOS:000176460500002
","","",NA,NA,NA,5
"Sevink, J_1","WOS:000176460500002
","","Univ Amsterdam, Inst Biodivers & Ecosyst Dynam, Nieuwe Achtergracht 166, NL-1018 WV Amsterdam, Netherlands",NA,NA,NA,6
"Toral, E_2","WOS:000175832000022
","EcoCiencia, Fdn Ecuatoriana Estudios Ecol, Quito, Ecuador.","Tarqui 1926 & Eugenio Espejo, Cuenca, Ecuador",NA,NA,NA,1
"Feinsinger, P_1","WOS:000175832000022
","","",NA,NA,NA,2
"Crump, ML_1","WOS:000175832000022
","","",NA,NA,NA,3
"Malhi, Y_6","WOS:000178428000015
","Univ Edinburgh, Inst Ecol & Resource Management, Edinburgh EH9 3JU, Midlothian, Scotland.","Univ Edinburgh, Inst Ecol & Resource Management, Darwin Bldg,Mayfield Rd, Edinburgh EH9 3JU, Midlothian, Scotland",NA,NA,NA,1
"Phillips, OL_6","WOS:000178428000015
","","",NA,NA,NA,2
"Lloyd, J_3","WOS:000178428000015
","","",NA,NA,NA,3
"Baker, T_2","WOS:000178428000015
","","",NA,NA,NA,4
"Wright, J_2","WOS:000178428000015
","","",NA,NA,NA,5
"Almeida, S_5","WOS:000178428000015
","","",NA,NA,NA,6
"Arroyo, L_5","WOS:000178428000015
","","",NA,NA,NA,7
"Frederiksen, T_1","WOS:000178428000015
","","",NA,NA,NA,8
"Grace, J_1","WOS:000178428000015
","","",NA,NA,NA,9
"Higuchi, N_4","WOS:000178428000015
","","",NA,NA,NA,10
"Killeen, T_2","WOS:000178428000015
","","",NA,NA,NA,11
"Laurance, WF_4","WOS:000178428000015
","","",NA,NA,NA,12
"Leano, C_1","WOS:000178428000015
","","",NA,NA,NA,13
"Lewis, S_1","WOS:000178428000015
","","",NA,NA,NA,14
"Meir, P_2","WOS:000178428000015
","","",NA,NA,NA,15
"Monteagudo, A_6","WOS:000178428000015
","","",NA,NA,NA,16
"Neill, D_4","WOS:000178428000015
","","",NA,NA,NA,17
"Vargas, PN_5","WOS:000178428000015
","","",NA,NA,NA,18
"Panfil, SN_1","WOS:000178428000015
","","",NA,NA,NA,19
"Patino, S_3","WOS:000178428000015
","","",NA,NA,NA,20
"Pitman, N_3","WOS:000178428000015
","","",NA,NA,NA,21
"Quesada, CA_3","WOS:000178428000015
","","",NA,NA,NA,22
"Rudas-Ll, A_1","WOS:000178428000015
","","",NA,NA,NA,23
"Salomao, R_4","WOS:000178428000015
","","",NA,NA,NA,24
"Saleska, S_1","WOS:000178428000015
","","",NA,NA,NA,25
"Silva, N_2","WOS:000178428000015
","","",NA,NA,NA,26
"Silveira, M_3","WOS:000178428000015
","","",NA,NA,NA,27
"Sombroek, WG_1","WOS:000178428000015
","","",NA,NA,NA,28
"Valencia, R_12","WOS:000178428000015
","","",NA,NA,NA,29
"Martinez, RV_4","WOS:000178428000015
","","",NA,NA,NA,30
"Vieira, ICG_1","WOS:000178428000015
","","",NA,NA,NA,31
"Vinceti, B_3","WOS:000178428000015
","","",NA,NA,NA,32
"Wille, M_1","WOS:000174907100006
","Univ Amsterdam, IBED, Dept Palynol & Paleo Actuoecol, Ctr Geoecol Res,ICG, NL-1098 SM Amsterdam, Netherlands.","",NA,NA,NA,1
"Hooghiemstra, H_1","WOS:000174907100006
","","Univ Amsterdam, IBED, Dept Palynol & Paleo Actuoecol, Ctr Geoecol Res,ICG, Kruislaan 318, NL-1098 SM Amsterdam, Netherlands",NA,NA,NA,2
"Hofstede, R_2","WOS:000174907100006
","","",NA,NA,NA,3
"Fehse, J_2","WOS:000174907100006
","","",NA,NA,NA,4
"Sevink, J_2","WOS:000174907100006
","","",NA,NA,NA,5
"Jordan, MA_1","WOS:000173032500005
","Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.","Zool Soc London, Inst Zool, Regents Pk, London NW1 4RY, England",NA,NA,NA,1
"Snell, HL_1","WOS:000173032500005
","","",NA,NA,NA,2
"Young, BE_1","WOS:000171501100004
","Assoc Biodivers Informat, Arlington, VA 22209 USA.","Assoc Biodivers Informat, 1101 Wilson Blvd, Arlington, VA 22209 USA",NA,NA,NA,1
"Lips, KR_1","WOS:000171501100004
","","",NA,NA,NA,2
"Reaser, JK_1","WOS:000171501100004
","","",NA,NA,NA,3
"Ibanez, R_1","WOS:000171501100004
","","",NA,NA,NA,4
"Salas, AW_1","WOS:000171501100004
","","",NA,NA,NA,5
"Cedeno, JR_1","WOS:000171501100004
","","",NA,NA,NA,6
"Coloma, LA_2","WOS:000171501100004
","","",NA,NA,NA,7
"Ron, S_1","WOS:000171501100004
","","",NA,NA,NA,8
"La Marca, E_1","WOS:000171501100004
","","",NA,NA,NA,9
"Meyer, JR_1","WOS:000171501100004
","","",NA,NA,NA,10
"Munoz, A_1","WOS:000171501100004
","","",NA,NA,NA,11
"Bolanos, F_1","WOS:000171501100004
","","",NA,NA,NA,12
"Chaves, G_1","WOS:000171501100004
","","",NA,NA,NA,13
"Romo, D_1","WOS:000171501100004
","","",NA,NA,NA,14
"Pitman, NCA_8","WOS:000170452600002
","Duke Univ, Ctr Trop Conservat, Durham, NC 27708 USA.","Duke Univ, Ctr Trop Conservat, Box 90381, Durham, NC 27708 USA",NA,NA,NA,1
"Terborgh, JW_2","WOS:000170452600002
","","",NA,NA,NA,2
"Silman, MR_2","WOS:000170452600002
","","",NA,NA,NA,3
"Nunez, P_2","WOS:000170452600002
","","",NA,NA,NA,4
"Neill, DA_6","WOS:000170452600002
","","",NA,NA,NA,5
"Ceron, CE_4","WOS:000170452600002
","","",NA,NA,NA,6
"Palacios, WA_3","WOS:000170452600002
","","",NA,NA,NA,7
"Aulestia, M_3","WOS:000170452600002
","","",NA,NA,NA,8
"Hofstede, RGM_2","WOS:000172540400008
","Univ Otago, Dept Bot, Dunedin, New Zealand.","",NA,NA,NA,1
"Dickinson, KJM_1","WOS:000172540400008
","","Univ Otago, Dept Bot, POB 56, Dunedin, New Zealand",NA,NA,NA,2
"Mark, AF_1","WOS:000172540400008
","","",NA,NA,NA,3
"Canaday, C_1","WOS:000168327400007
","CECIA, Quito, Ecuador.","CECIA, Quito, Ecuador, Ecuador",NA,NA,NA,1
"Rivadeneyra, J_1","WOS:000168327400007
","CECIA, Quito, Ecuador.","",NA,NA,NA,2
"Smith, F_2","WOS:000167138200016
","Univ Otago, Dept Marine Sci, Dunedin, New Zealand.","Estac Cientif Charles Darwin, Programa Invest Monitoreo Ecosistema & Communidad, Av 6 Diciembre & Pasaje Calif,N 36-109, Quito, Ecuador",NA,NA,NA,1
"Greeney, HF_3","WOS:000167920700006
","Univ Arizona, Dept Entomol, Tucson, AZ 85721 USA.","FEPIN, Yanayacu Biol Stn, Carr 21-01 & Juan Leon Mera, Quito, Ecuador",NA,NA,NA,1
"Anthelme, Fabien_1","WOS:000345706100008
",NA,"",NA,NA,NA,1
"Gomez-Aparicio, Lorena_1","WOS:000345706100008
",NA,"",NA,NA,NA,2
"Montufar, Rommel_1","WOS:000345706100008
",NA,"",NA,NA,NA,3
